Entity,Day,Data
Mexico,2021-12-11,66003384
Mexico,2021-12-12,66150376
Mexico,2021-12-13,66225140
Mexico,2021-12-15,66459570
Mexico,2021-12-16,66586508
Mexico,2021-12-19,66740076
Mexico,2021-12-20,72694584
Mexico,2021-12-24,72699096
Mexico,2021-12-28,72751890
Mexico,2021-12-30,72780350
Mexico,2022-01-01,72846744
Mexico,2022-01-02,72849120
Mexico,2022-01-03,72849256
Mexico,2022-01-04,72881900
Mexico,2022-01-05,72979976
Mexico,2022-01-06,73347530
Mexico,2022-01-08,73840020
Mexico,2022-01-09,74053610
Mexico,2022-01-10,74107030
Mexico,2022-01-11,74236740
Mexico,2022-01-13,74761820
Mexico,2022-01-14,75060400
Mexico,2022-01-15,75374680
Mexico,2022-01-16,75617240
Mexico,2022-01-18,75809120
Mexico,2022-01-19,76006590
Mexico,2022-01-20,76179150
Mexico,2022-01-21,76345784
Mexico,2022-01-23,76519920
Mexico,2022-01-24,76560080
Mexico,2022-01-25,76618410
Mexico,2022-01-26,76701460
Mexico,2022-01-27,76941130
Mexico,2022-01-30,77129336
Mexico,2022-01-31,77159470
Mexico,2022-02-01,77242260
Mexico,2022-02-02,77298210
Mexico,2022-02-03,77378510
Mexico,2022-02-04,77478070
Mexico,2022-02-06,77601740
Mexico,2022-02-07,77614360
Mexico,2022-02-08,77632310
Mexico,2022-02-09,77659770
Mexico,2022-02-10,77705830
Mexico,2022-02-11,77809540
Mexico,2022-02-12,77885180
Mexico,2022-02-13,77924180
Mexico,2022-02-14,77952740
Mexico,2022-02-15,78499390
Mexico,2022-02-16,78528456
Mexico,2022-02-17,78556140
Mexico,2022-02-18,78569200
Mexico,2022-02-20,78663520
Mexico,2022-02-21,78680580
Mexico,2022-02-23,78750050
Mexico,2022-02-24,78798250
Mexico,2022-02-27,78888690
Mexico,2022-02-28,78915840
Mexico,2022-03-01,78945840
Mexico,2022-03-02,78987820
Mexico,2022-03-03,79014510
Mexico,2022-03-04,79050610
Mexico,2022-03-06,79110690
Mexico,2022-03-08,79157980
Mexico,2022-03-09,79199040
Mexico,2022-03-10,79235680
Mexico,2022-03-12,79345820
Mexico,2022-03-14,79380420
Mexico,2022-03-15,79411250
Mexico,2022-03-16,79433096
Mexico,2022-03-17,79459370
Mexico,2022-03-18,79496024
Mexico,2022-03-20,79537016
Mexico,2022-03-21,79546420
Mexico,2022-03-22,79548380
Mexico,2022-03-23,79562870
Mexico,2022-03-25,79625736
Mexico,2022-03-26,79662376
Mexico,2022-03-27,79686430
Mexico,2022-03-28,79693410
Mexico,2022-03-29,79711760
Mexico,2022-04-13,79919410
Mexico,2022-04-17,79945000
Mexico,2022-05-06,79947470
Mexico,2022-05-13,79947470
Mexico,2022-05-20,79947470
Mexico,2022-06-03,79947470
Mexico,2022-06-10,79947470
Mexico,2022-06-17,79947470
Mexico,2022-06-24,79947470
Mexico,2022-07-08,79947470
Mexico,2022-07-22,79947470
Mexico,2022-08-05,79947470
Mexico,2022-08-12,79947470
Mexico,2022-08-19,79947470
Mexico,2022-08-26,79947470
Mexico,2022-09-02,79947470
Mexico,2022-09-16,79947470
Mexico,2022-10-07,81849960
Moldova,2021-03-10,0
Moldova,2021-03-11,0
Moldova,2021-03-12,0
Moldova,2021-03-13,0
Moldova,2021-03-15,0
Moldova,2021-03-16,0
Moldova,2021-03-17,0
Moldova,2021-03-19,0
Moldova,2021-03-21,0
Moldova,2021-03-23,0
Moldova,2021-03-24,0
Moldova,2021-03-25,0
Moldova,2021-03-26,0
Moldova,2021-03-27,0
Moldova,2021-03-31,0
Moldova,2021-04-01,0
Moldova,2021-04-04,0
Moldova,2021-04-06,0
Moldova,2021-04-07,0
Moldova,2021-04-09,0
Moldova,2021-04-11,0
Moldova,2021-04-12,0
Moldova,2021-04-13,0
Moldova,2021-04-15,7997
Moldova,2021-04-16,9476
Moldova,2021-04-18,9825
Moldova,2021-04-19,10241
Moldova,2021-04-20,10815
Moldova,2021-04-22,11358
Moldova,2021-04-23,11494
Moldova,2021-04-26,11560
Moldova,2021-04-27,13017
Moldova,2021-04-28,15000
Moldova,2021-04-29,16530
Moldova,2021-04-30,17097
Moldova,2021-05-04,18319
Moldova,2021-05-05,20302
Moldova,2021-05-06,21647
Moldova,2021-05-07,23297
Moldova,2021-05-08,23394
Moldova,2021-05-10,23443
Moldova,2021-05-11,25369
Moldova,2021-05-12,27129
Moldova,2021-05-13,29294
Moldova,2021-05-14,31423
Moldova,2021-05-15,31765
Moldova,2021-05-17,33065
Moldova,2021-05-18,34306
Moldova,2021-05-19,35469
Moldova,2021-05-20,36533
Moldova,2021-05-21,38063
Moldova,2021-05-22,38619
Moldova,2021-05-23,38744
Moldova,2021-05-24,40372
Moldova,2021-05-25,50668
Moldova,2021-05-27,60587
Moldova,2021-05-28,70341
Moldova,2021-05-29,72883
Moldova,2021-05-31,76663
Moldova,2021-06-01,81260
Moldova,2021-06-02,89301
Moldova,2021-06-03,104958
Moldova,2021-06-05,107244
Moldova,2021-06-06,107530
Moldova,2021-06-07,113532
Moldova,2021-06-09,127855
Moldova,2021-06-10,134491
Moldova,2021-06-11,141707
Moldova,2021-06-12,145618
Moldova,2021-06-13,146935
Moldova,2021-06-14,152910
Moldova,2021-06-15,167789
Moldova,2021-06-16,186484
Moldova,2021-06-17,202940
Moldova,2021-06-18,216436
Moldova,2021-06-19,219841
Moldova,2021-06-20,229967
Moldova,2021-06-21,237716
Moldova,2021-06-23,244889
Moldova,2021-06-24,250270
Moldova,2021-06-25,255879
Moldova,2021-06-26,257642
Moldova,2021-06-28,261224
Moldova,2021-06-29,265323
Moldova,2021-06-30,273828
Moldova,2021-07-02,277888
Moldova,2021-07-03,279285
Moldova,2021-07-04,279517
Moldova,2021-07-05,282383
Moldova,2021-07-06,287288
Moldova,2021-07-07,292261
Moldova,2021-07-08,298721
Moldova,2021-07-09,305547
Moldova,2021-07-10,306550
Moldova,2021-07-11,308439
Moldova,2021-07-12,313473
Moldova,2021-07-13,320329
Moldova,2021-07-14,328995
Moldova,2021-07-15,347406
Moldova,2021-07-17,358824
Moldova,2021-07-19,388867
Moldova,2021-07-21,405426
Moldova,2021-07-22,432796
Moldova,2021-07-24,437036
Moldova,2021-07-25,438407
Moldova,2021-07-26,448891
Moldova,2021-07-27,459911
Moldova,2021-07-28,469986
Moldova,2021-07-30,488021
Moldova,2021-07-31,493746
Moldova,2021-08-01,495051
Moldova,2021-08-02,499614
Moldova,2021-08-03,513094
Moldova,2021-08-06,528833
Moldova,2021-09-23,765025
Moldova,2021-09-24,769140
Moldova,2021-09-26,770910
Moldova,2021-09-27,774327
Moldova,2021-09-28,777944
Moldova,2021-09-30,784753
Moldova,2021-10-01,788410
Moldova,2021-10-02,789987
Moldova,2021-10-04,793002
Moldova,2021-10-06,800205
Moldova,2021-10-07,804602
Moldova,2021-10-08,808047
Moldova,2021-10-09,810274
Moldova,2021-10-10,812959
Moldova,2021-10-12,816616
Moldova,2021-10-13,819844
Moldova,2021-10-14,822610
Moldova,2021-10-15,826262
Moldova,2021-10-16,827724
Moldova,2021-10-17,828466
Moldova,2021-10-18,832171
Moldova,2021-10-19,839851
Moldova,2021-10-22,847840
Moldova,2021-10-23,849435
Moldova,2021-10-26,857485
Moldova,2021-10-27,861156
Moldova,2021-10-28,865114
Moldova,2021-10-30,871564
Moldova,2021-10-31,873078
Moldova,2021-11-01,876595
Moldova,2021-11-02,879489
Moldova,2021-11-03,882075
Moldova,2021-11-04,884663
Moldova,2021-11-05,887228
Moldova,2021-11-06,888318
Moldova,2021-11-07,888853
Moldova,2021-11-08,890666
Moldova,2021-11-10,895607
Moldova,2021-11-13,901624
Moldova,2021-11-15,904467
Moldova,2021-11-16,906967
Moldova,2021-11-17,909551
Moldova,2021-11-18,912013
Moldova,2021-11-19,914777
Moldova,2021-11-20,915802
Moldova,2021-11-21,916106
Moldova,2021-11-22,918857
Moldova,2021-11-24,924050
Moldova,2021-11-25,926795
Moldova,2021-11-28,931474
Moldova,2021-11-29,934281
Moldova,2021-11-30,937115
Moldova,2021-12-02,941612
Moldova,2021-12-03,943618
Moldova,2021-12-04,944930
Moldova,2021-12-06,946989
Moldova,2021-12-07,948952
Moldova,2021-12-08,951124
Moldova,2021-12-11,956010
Moldova,2021-12-12,956321
Moldova,2021-12-13,959284
Moldova,2021-12-15,960828
Moldova,2021-12-17,964400
Moldova,2021-12-19,965092
Moldova,2021-12-20,966337
Moldova,2021-12-21,967938
Moldova,2021-12-22,969073
Moldova,2021-12-23,971398
Moldova,2021-12-25,974033
Moldova,2021-12-26,974377
Moldova,2021-12-27,976236
Moldova,2021-12-28,980222
Moldova,2021-12-30,981735
Moldova,2021-12-31,982152
Moldova,2022-01-01,982174
Moldova,2022-01-02,982244
Moldova,2022-01-03,983210
Moldova,2022-01-04,984473
Moldova,2022-01-05,986001
Moldova,2022-01-06,987233
Moldova,2022-01-07,987376
Moldova,2022-01-08,987745
Moldova,2022-01-10,989831
Moldova,2022-01-11,992012
Moldova,2022-01-12,995778
Moldova,2022-01-14,997456
Moldova,2022-01-15,997886
Moldova,2022-01-16,998038
Moldova,2022-01-17,999493
Moldova,2022-01-18,1001014
Moldova,2022-01-19,1002291
Moldova,2022-01-20,1003660
Moldova,2022-01-21,1005096
Moldova,2022-01-23,1005181
Moldova,2022-01-24,1006241
Moldova,2022-01-25,1007469
Moldova,2022-01-26,1008613
Moldova,2022-01-27,1009598
Moldova,2022-01-28,1010356
Moldova,2022-01-29,1010620
Moldova,2022-01-30,1010673
Moldova,2022-01-31,1011693
Moldova,2022-02-01,1012695
Moldova,2022-02-02,1013833
Moldova,2022-02-03,1015033
Moldova,2022-02-05,1016441
Moldova,2022-02-07,1016526
Moldova,2022-02-08,1018391
Moldova,2022-02-10,1020664
Moldova,2022-02-12,1021848
Moldova,2022-02-13,1022409
Moldova,2022-02-14,1023741
Moldova,2022-02-16,1025126
Moldova,2022-02-18,1027734
Moldova,2022-02-19,1029345
Moldova,2022-02-21,1031212
Moldova,2022-02-22,1032604
Moldova,2022-02-24,1035442
Moldova,2022-02-26,1036950
Moldova,2022-02-27,1037429
Moldova,2022-02-28,1038990
Moldova,2022-03-01,1040065
Moldova,2022-03-02,1040940
Moldova,2022-03-03,1042045
Moldova,2022-03-04,1042979
Moldova,2022-03-07,1044154
Moldova,2022-03-08,1044208
Moldova,2022-03-09,1045183
Moldova,2022-03-10,1046167
Moldova,2022-03-14,1048472
Moldova,2022-03-15,1049578
Moldova,2022-03-17,1050413
Moldova,2022-03-18,1050931
Moldova,2022-03-19,1051070
Moldova,2022-03-20,1051115
Moldova,2022-03-21,1051620
Moldova,2022-03-22,1052188
Moldova,2022-03-23,1052588
Moldova,2022-03-24,1053067
Moldova,2022-03-25,1053530
Moldova,2022-03-26,1053682
Moldova,2022-03-27,1053718
Moldova,2022-03-29,1054472
Moldova,2022-03-30,1054899
Moldova,2022-04-05,1056183
Moldova,2022-04-06,1056470
Moldova,2022-04-09,1057203
Moldova,2022-04-10,1057211
Moldova,2022-04-11,1057498
Moldova,2022-04-13,1058059
Moldova,2022-04-14,1058340
Moldova,2022-04-17,1058761
Moldova,2022-04-19,1058956
Moldova,2022-04-20,1059141
Moldova,2022-04-21,1059366
Moldova,2022-04-22,1059577
Moldova,2022-04-27,1059746
Moldova,2022-05-03,1060470
Moldova,2022-06-02,1063425
Moldova,2022-08-21,1069467
Moldova,2022-09-18,1071341
Moldova,2022-11-13,1073162
Moldova,2022-12-04,1073914
Moldova,2023-01-08,1075068
Moldova,2023-01-22,1075464
Moldova,2023-02-05,1075874
Moldova,2023-03-19,1077327
Moldova,2023-04-09,1077905
Moldova,2023-05-14,1078250
Moldova,2023-06-11,1078505
Moldova,2023-08-27,1078747
Moldova,2023-10-01,1078813
Moldova,2023-12-23,1078961
Monaco,2021-03-04,7163
Monaco,2021-03-19,8331
Monaco,2021-04-02,8795
Monaco,2021-04-15,10859
Monaco,2021-04-22,11632
Monaco,2021-04-29,11815
Monaco,2021-05-06,12003
Monaco,2021-05-18,12975
Monaco,2021-05-27,13527
Monaco,2021-06-03,14070
Monaco,2021-06-10,15129
Monaco,2021-06-24,16767
Monaco,2021-07-01,17694
Monaco,2021-07-08,18225
Monaco,2021-07-15,18646
Monaco,2021-07-22,18834
Monaco,2021-07-30,19255
Monaco,2021-08-05,19606
Monaco,2021-08-19,20960
Monaco,2021-08-26,21952
Monaco,2021-09-02,22556
Monaco,2021-09-09,22811
Monaco,2021-09-16,23308
Monaco,2021-12-21,25667
Mongolia,2021-04-22,21606
Mongolia,2021-04-27,262466
Mongolia,2021-04-28,298257
Mongolia,2021-04-29,327210
Mongolia,2021-04-30,362926
Mongolia,2021-05-01,409290
Mongolia,2021-05-02,451063
Mongolia,2021-05-03,494847
Mongolia,2021-05-04,532817
Mongolia,2021-05-05,547521
Mongolia,2021-05-06,589672
Mongolia,2021-05-07,610074
Mongolia,2021-05-08,617908
Mongolia,2021-05-09,622740
Mongolia,2021-05-10,628079
Mongolia,2021-05-11,631666
Mongolia,2021-05-12,634652
Mongolia,2021-05-13,637459
Mongolia,2021-05-14,639459
Mongolia,2021-05-15,641029
Mongolia,2021-05-16,643691
Mongolia,2021-05-17,651588
Mongolia,2021-05-18,666287
Mongolia,2021-05-19,685189
Mongolia,2021-05-20,704024
Mongolia,2021-05-21,731293
Mongolia,2021-05-22,753136
Mongolia,2021-05-23,773940
Mongolia,2021-05-24,827513
Mongolia,2021-05-25,888872
Mongolia,2021-05-26,944249
Mongolia,2021-05-27,1025326
Mongolia,2021-05-28,1174675
Mongolia,2021-05-30,1229228
Mongolia,2021-05-31,1306462
Mongolia,2021-06-01,1323266
Mongolia,2021-06-02,1373196
Mongolia,2021-06-03,1439712
Mongolia,2021-06-04,1488852
Mongolia,2021-06-05,1510024
Mongolia,2021-06-06,1525552
Mongolia,2021-06-07,1561698
Mongolia,2021-06-08,1596857
Mongolia,2021-06-10,1621046
Mongolia,2021-06-11,1637894
Mongolia,2021-06-12,1642691
Mongolia,2021-06-13,1645893
Mongolia,2021-06-14,1657793
Mongolia,2021-06-15,1667849
Mongolia,2021-06-17,1684287
Mongolia,2021-06-18,1691679
Mongolia,2021-06-20,1696245
Mongolia,2021-06-22,1708547
Mongolia,2021-06-23,1713649
Mongolia,2021-06-25,1723822
Mongolia,2021-06-27,1726339
Mongolia,2021-06-28,1738389
Mongolia,2021-06-30,1746187
Mongolia,2021-07-01,1750266
Mongolia,2021-07-02,1756449
Mongolia,2021-07-04,1761298
Mongolia,2021-07-06,1777245
Mongolia,2021-07-07,1782264
Mongolia,2021-07-08,1787254
Mongolia,2021-07-10,1796285
Mongolia,2021-07-14,1798664
Mongolia,2021-07-15,1808164
Mongolia,2021-07-17,1820488
Mongolia,2021-07-18,1823833
Mongolia,2021-07-19,1841840
Mongolia,2021-07-20,1860497
Mongolia,2021-07-21,1881268
Mongolia,2021-07-22,1900170
Mongolia,2021-07-23,1916247
Mongolia,2021-07-25,1929954
Mongolia,2021-07-26,1944128
Mongolia,2021-07-27,1956183
Mongolia,2021-07-28,1965699
Mongolia,2021-07-30,1979862
Mongolia,2021-08-01,1983005
Mongolia,2021-08-02,1986944
Mongolia,2021-08-03,1987603
Mongolia,2021-08-04,1992642
Mongolia,2021-08-05,1995035
Mongolia,2021-08-06,1997497
Mongolia,2021-08-07,1997988
Mongolia,2021-08-08,1998415
Mongolia,2021-08-09,2000745
Mongolia,2021-08-10,2003050
Mongolia,2021-08-11,2006887
Mongolia,2021-08-12,2011158
Mongolia,2021-08-13,2016593
Mongolia,2021-08-14,2018569
Mongolia,2021-08-15,2018894
Mongolia,2021-08-16,2022529
Mongolia,2021-08-18,2033613
Mongolia,2021-08-19,2038558
Mongolia,2021-08-20,2051568
Mongolia,2021-08-21,2053676
Mongolia,2021-08-22,2055268
Mongolia,2021-08-23,2062110
Mongolia,2021-08-24,2067391
Mongolia,2021-08-25,2072994
Mongolia,2021-08-26,2077161
Mongolia,2021-08-28,2084162
Mongolia,2021-08-29,2085000
Mongolia,2021-08-30,2089841
Mongolia,2021-08-31,2094239
Mongolia,2021-09-01,2097056
Mongolia,2021-09-02,2099798
Mongolia,2021-09-03,2101972
Mongolia,2021-09-04,2103274
Mongolia,2021-09-05,2103782
Mongolia,2021-09-06,2105719
Mongolia,2021-09-07,2107909
Mongolia,2021-09-08,2109998
Mongolia,2021-09-09,2110873
Mongolia,2021-09-11,2112817
Mongolia,2021-09-13,2115489
Mongolia,2021-09-14,2117134
Mongolia,2021-09-15,2118415
Mongolia,2021-09-16,2119454
Mongolia,2021-09-17,2120949
Mongolia,2021-09-19,2121696
Mongolia,2021-09-20,2122790
Mongolia,2021-09-21,2123702
Mongolia,2021-09-22,2124584
Mongolia,2021-09-23,2125363
Mongolia,2021-09-24,2126240
Mongolia,2021-09-26,2126575
Mongolia,2021-09-27,2127534
Mongolia,2021-09-28,2128303
Mongolia,2021-09-29,2129106
Mongolia,2021-09-30,2129876
Mongolia,2021-10-01,2130369
Mongolia,2021-10-02,2130709
Mongolia,2021-10-03,2130787
Mongolia,2021-10-04,2131465
Mongolia,2021-10-05,2131978
Mongolia,2021-10-06,2132512
Mongolia,2021-10-07,2132912
Mongolia,2021-10-10,2133729
Mongolia,2021-10-11,2134111
Mongolia,2021-10-12,2134545
Mongolia,2021-10-13,2135108
Mongolia,2021-10-14,2135530
Mongolia,2021-10-15,2135870
Mongolia,2021-10-17,2136063
Mongolia,2021-10-18,2136376
Mongolia,2021-10-19,2136699
Mongolia,2021-10-20,2136979
Mongolia,2021-10-24,2137780
Mongolia,2021-10-26,2138490
Mongolia,2021-10-28,2139222
Mongolia,2021-10-31,2139830
Mongolia,2021-11-05,2141174
Mongolia,2021-11-06,2141276
Mongolia,2021-11-08,2142083
Mongolia,2021-11-10,2143032
Mongolia,2021-11-11,2143464
Mongolia,2021-11-12,2144425
Mongolia,2021-11-14,2144617
Mongolia,2021-11-15,2145138
Mongolia,2021-11-16,2145708
Mongolia,2021-11-18,2146589
Mongolia,2021-11-19,2147034
Mongolia,2021-11-21,2147334
Mongolia,2021-11-22,2147765
Mongolia,2021-11-23,2148206
Mongolia,2021-11-24,2148807
Mongolia,2021-11-25,2149379
Mongolia,2021-11-27,2149717
Mongolia,2021-11-28,2149886
Mongolia,2021-11-29,2150479
Mongolia,2021-12-01,2151702
Mongolia,2021-12-02,2152387
Mongolia,2021-12-03,2152919
Mongolia,2021-12-04,2153234
Mongolia,2021-12-05,2153408
Mongolia,2021-12-06,2153968
Mongolia,2021-12-08,2155006
Mongolia,2021-12-09,2155257
Mongolia,2021-12-11,2155876
Mongolia,2021-12-12,2156057
Mongolia,2021-12-13,2156124
Mongolia,2021-12-14,2156656
Mongolia,2021-12-15,2159006
Mongolia,2021-12-16,2159483
Mongolia,2021-12-17,2159905
Mongolia,2021-12-18,2160122
Mongolia,2021-12-19,2160217
Mongolia,2021-12-21,2160782
Mongolia,2021-12-22,2161328
Mongolia,2021-12-23,2161678
Mongolia,2021-12-24,2162201
Mongolia,2021-12-25,2162721
Mongolia,2021-12-27,2162885
Mongolia,2021-12-28,2163214
Mongolia,2021-12-29,2163528
Mongolia,2021-12-31,2163572
Mongolia,2022-01-01,2164097
Mongolia,2022-01-04,2164363
Mongolia,2022-01-05,2164579
Mongolia,2022-01-06,2164820
Mongolia,2022-01-07,2165862
Mongolia,2022-01-08,2166126
Mongolia,2022-01-09,2166235
Mongolia,2022-01-10,2166296
Mongolia,2022-01-11,2166556
Mongolia,2022-01-12,2166817
Mongolia,2022-01-13,2167156
Mongolia,2022-01-14,2167267
Mongolia,2022-01-16,2168053
Mongolia,2022-01-17,2168125
Mongolia,2022-01-18,2168532
Mongolia,2022-01-19,2168827
Mongolia,2022-01-20,2168965
Mongolia,2022-01-21,2169197
Mongolia,2022-01-22,2169354
Mongolia,2022-01-24,2169467
Mongolia,2022-01-25,2169694
Mongolia,2022-01-26,2169823
Mongolia,2022-01-27,2170005
Mongolia,2022-01-28,2170323
Mongolia,2022-01-29,2170516
Mongolia,2022-01-30,2170556
Mongolia,2022-01-31,2170575
Mongolia,2022-02-01,2170691
Mongolia,2022-02-03,2170723
Mongolia,2022-02-09,2171053
Mongolia,2022-02-10,2171173
Mongolia,2022-02-11,2171433
Mongolia,2022-02-13,2171612
Mongolia,2022-02-14,2171647
Mongolia,2022-02-15,2171771
Mongolia,2022-02-16,2171826
Mongolia,2022-02-18,2172141
Mongolia,2022-02-20,2172253
Mongolia,2022-02-22,2172432
Mongolia,2022-02-24,2172714
Mongolia,2022-02-25,2172814
Mongolia,2022-02-26,2172909
Mongolia,2022-03-02,2173057
Mongolia,2022-03-03,2173135
Mongolia,2022-03-04,2173241
Mongolia,2022-03-07,2173300
Mongolia,2022-03-08,2173366
Mongolia,2022-03-10,2173448
Mongolia,2022-03-11,2173542
Mongolia,2022-03-12,2173594
Mongolia,2022-03-15,2173713
Mongolia,2022-03-16,2173847
Mongolia,2022-03-18,2174046
Mongolia,2022-03-20,2174127
Mongolia,2022-03-23,2174231
Mongolia,2022-03-24,2174306
Mongolia,2022-03-25,2174350
Mongolia,2022-03-26,2174398
Mongolia,2022-03-29,2174463
Mongolia,2022-04-01,2174613
Mongolia,2022-04-05,2174793
Mongolia,2022-04-06,2174840
Mongolia,2022-04-08,2174901
Mongolia,2022-04-10,2174933
Mongolia,2022-04-12,2174965
Mongolia,2022-04-13,2175006
Mongolia,2022-04-14,2175051
Mongolia,2022-04-18,2175124
Mongolia,2022-04-21,2175274
Mongolia,2022-04-22,2175357
Mongolia,2022-04-28,2175481
Mongolia,2022-04-29,2175617
Mongolia,2022-05-05,2175617
Mongolia,2022-05-11,2175617
Mongolia,2023-03-17,2185282
Montenegro,2021-03-12,0
Montenegro,2021-03-14,0
Montenegro,2021-03-16,0
Montenegro,2021-03-17,0
Montenegro,2021-03-18,0
Montenegro,2021-03-19,332
Montenegro,2021-03-20,461
Montenegro,2021-03-23,595
Montenegro,2021-03-24,848
Montenegro,2021-03-25,1072
Montenegro,2021-03-26,1329
Montenegro,2021-03-27,1601
Montenegro,2021-03-28,2091
Montenegro,2021-03-29,2394
Montenegro,2021-03-30,2467
Montenegro,2021-03-31,3273
Montenegro,2021-04-01,3410
Montenegro,2021-04-02,3808
Montenegro,2021-04-03,4025
Montenegro,2021-04-04,4194
Montenegro,2021-04-05,4482
Montenegro,2021-04-06,4734
Montenegro,2021-04-07,5147
Montenegro,2021-04-08,5378
Montenegro,2021-04-09,5640
Montenegro,2021-04-10,6082
Montenegro,2021-04-11,6753
Montenegro,2021-04-12,6753
Montenegro,2021-04-13,8547
Montenegro,2021-04-14,10227
Montenegro,2021-04-15,12094
Montenegro,2021-04-16,13290
Montenegro,2021-04-17,14481
Montenegro,2021-04-18,16291
Montenegro,2021-04-19,17068
Montenegro,2021-04-20,17756
Montenegro,2021-04-21,18535
Montenegro,2021-04-22,19027
Montenegro,2021-04-23,19450
Montenegro,2021-04-24,19881
Montenegro,2021-04-25,20275
Montenegro,2021-04-26,20329
Montenegro,2021-04-27,20410
Montenegro,2021-04-28,20466
Montenegro,2021-04-29,20724
Montenegro,2021-04-30,21589
Montenegro,2021-05-01,22849
Montenegro,2021-05-03,23538
Montenegro,2021-05-04,24674
Montenegro,2021-05-05,27745
Montenegro,2021-05-06,28901
Montenegro,2021-05-08,30029
Montenegro,2021-05-09,30747
Montenegro,2021-05-10,31072
Montenegro,2021-05-11,31830
Montenegro,2021-05-12,32305
Montenegro,2021-05-13,32762
Montenegro,2021-05-14,33082
Montenegro,2021-05-15,33559
Montenegro,2021-05-16,33780
Montenegro,2021-05-17,33927
Montenegro,2021-05-18,34367
Montenegro,2021-05-19,34758
Montenegro,2021-05-20,35041
Montenegro,2021-05-21,35323
Montenegro,2021-05-23,35729
Montenegro,2021-05-24,35809
Montenegro,2021-05-25,36232
Montenegro,2021-05-26,53662
Montenegro,2021-05-28,62107
Montenegro,2021-05-29,69532
Montenegro,2021-05-30,74783
Montenegro,2021-05-31,78240
Montenegro,2021-06-01,84478
Montenegro,2021-06-02,88602
Montenegro,2021-06-03,93215
Montenegro,2021-06-04,96226
Montenegro,2021-06-05,99541
Montenegro,2021-06-06,102002
Montenegro,2021-06-07,103595
Montenegro,2021-06-08,106948
Montenegro,2021-06-09,109695
Montenegro,2021-06-10,112671
Montenegro,2021-06-11,115205
Montenegro,2021-06-12,116609
Montenegro,2021-06-14,118303
Montenegro,2021-06-15,120328
Montenegro,2021-06-17,123273
Montenegro,2021-06-18,125137
Montenegro,2021-06-19,126639
Montenegro,2021-06-20,127663
Montenegro,2021-06-21,128295
Montenegro,2021-06-22,129800
Montenegro,2021-06-23,131068
Montenegro,2021-06-24,132521
Montenegro,2021-06-26,135144
Montenegro,2021-06-27,135864
Montenegro,2021-06-28,136296
Montenegro,2021-06-29,137334
Montenegro,2021-06-30,138315
Montenegro,2021-07-01,139164
Montenegro,2021-07-02,139966
Montenegro,2021-07-03,140509
Montenegro,2021-07-04,140859
Montenegro,2021-07-05,140963
Montenegro,2021-07-06,141626
Montenegro,2021-07-07,142155
Montenegro,2021-07-08,142913
Montenegro,2021-07-09,143434
Montenegro,2021-07-10,143857
Montenegro,2021-07-11,143964
Montenegro,2021-07-12,144023
Montenegro,2021-07-13,144318
Montenegro,2021-07-14,144485
Montenegro,2021-07-15,144954
Montenegro,2021-07-16,145476
Montenegro,2021-07-17,145882
Montenegro,2021-07-18,145972
Montenegro,2021-07-19,146029
Montenegro,2021-07-20,146604
Montenegro,2021-07-22,147184
Montenegro,2021-07-23,147806
Montenegro,2021-07-24,148418
Montenegro,2021-07-25,149002
Montenegro,2021-07-26,149255
Montenegro,2021-07-27,150416
Montenegro,2021-07-28,151336
Montenegro,2021-07-29,152293
Montenegro,2021-07-30,153029
Montenegro,2021-07-31,153828
Montenegro,2021-08-01,154265
Montenegro,2021-08-02,154438
Montenegro,2021-08-03,155390
Montenegro,2021-08-04,155826
Montenegro,2021-08-05,156226
Montenegro,2021-08-06,156827
Montenegro,2021-08-07,157754
Montenegro,2021-08-08,158134
Montenegro,2021-08-09,158334
Montenegro,2021-08-10,159313
Montenegro,2021-08-11,160182
Montenegro,2021-08-12,161352
Montenegro,2021-08-13,162306
Montenegro,2021-08-14,163440
Montenegro,2021-08-15,164110
Montenegro,2021-08-16,164538
Montenegro,2021-08-17,165860
Montenegro,2021-08-18,167157
Montenegro,2021-08-19,168543
Montenegro,2021-08-20,169861
Montenegro,2021-08-21,171108
Montenegro,2021-08-22,172159
Montenegro,2021-08-23,172732
Montenegro,2021-08-24,174432
Montenegro,2021-08-25,175897
Montenegro,2021-08-26,177650
Montenegro,2021-08-27,179424
Montenegro,2021-08-28,180981
Montenegro,2021-08-29,181925
Montenegro,2021-08-30,182443
Montenegro,2021-08-31,183829
Montenegro,2021-09-01,184986
Montenegro,2021-09-02,186299
Montenegro,2021-09-03,187533
Montenegro,2021-09-04,188724
Montenegro,2021-09-05,189199
Montenegro,2021-09-06,189583
Montenegro,2021-09-07,190703
Montenegro,2021-09-08,191596
Montenegro,2021-09-09,192837
Montenegro,2021-09-10,194321
Montenegro,2021-09-11,195710
Montenegro,2021-09-12,196339
Montenegro,2021-09-13,196652
Montenegro,2021-09-14,197966
Montenegro,2021-09-15,199060
Montenegro,2021-09-16,200205
Montenegro,2021-09-17,202768
Montenegro,2021-09-19,203337
Montenegro,2021-09-20,203680
Montenegro,2021-09-21,204651
Montenegro,2021-09-22,206420
Montenegro,2021-09-24,207471
Montenegro,2021-09-25,208612
Montenegro,2021-09-26,209009
Montenegro,2021-09-27,209166
Montenegro,2021-09-28,210096
Montenegro,2021-09-29,210848
Montenegro,2021-09-30,211801
Montenegro,2021-10-01,212932
